id,x,y,z,size,time,r,g,b
46,51.25444759,35.53944121,73.12503333,3,376,247,204,49
47,62.98385009,41.90699908,70.19348546,3,376,247,204,49
48,58.20506651,33.42242551,68.50555614,3,376,247,204,49
49,41.88901371,26.68807711,65.08940185,3,376,247,204,49
0,55.19559798,54.48120084,45.96338242,5,377,229,45,32
1,47.62507376,47.92225874,50.4473334,5,377,229,45,32
2,45.2887455,53.40812627,50.99887855,5,377,229,45,32
3,57.15740642,49.94447377,46.85201118,5,377,229,45,32
4,45.42244333,54.57276289,49.8210611,5,377,229,45,32
0,52.62267,39.19853815,73.62477645,3,377,247,204,49
1,54.20087568,25.57905922,58.42009357,3,377,247,204,49
2,52.90141264,27.1438952,64.78382604,3,377,247,204,49
3,62.31323695,38.87691641,69.33885878,3,377,247,204,49
4,52.72705335,33.54613132,70.24321504,3,377,247,204,49
5,50.07010258,41.87132377,74.7984549,3,377,247,204,49
6,38.7508226,25.99524894,57.39634024,3,377,247,204,49
7,58.50365163,26.71643506,58.09564203,3,377,247,204,49
8,63.7887915,32.22119883,63.97129894,3,377,247,204,49
9,53.0043798,46.06646173,75.49801956,3,377,247,204,49
10,56.62130007,40.18334985,73.08238696,3,377,247,204,49
11,44.62401141,35.21774624,70.98107969,3,377,247,204,49
12,48.51549258,26.52774936,62.16447484,3,377,247,204,49
13,53.68807645,23.42229774,55.2826284,3,377,247,204,49
14,43.99008547,25.99204181,61.24477002,3,377,247,204,49
15,48.73872486,27.42871429,65.2363751,3,377,247,204,49
16,59.62738392,46.18953003,72.29633299,3,377,247,204,49
17,39.91996502,36.66296727,72.54131588,3,377,247,204,49
18,54.61549788,27.45223747,36.12058026,3,377,247,204,49
19,45.11677484,40.81623361,74.9218452,3,377,247,204,49
20,76.65283009,59.2005439,60.11789019,3,377,247,204,49
21,42.6172116,24.28761427,51.71265971,3,377,247,204,49
22,45.1053066,23.80209329,57.53254354,3,377,247,204,49
23,62.14222518,29.22814497,61.67303649,3,377,247,204,49
24,51.15940252,31.46639969,70.00832473,3,377,247,204,49
25,57.7921176,37.31691249,71.45502908,3,377,247,204,49
26,42.24911158,30.15602574,68.4503536,3,377,247,204,49
27,47.10041078,36.05231706,72.7182436,3,377,247,204,49
28,60.64131117,27.98198719,59.28830768,3,377,247,204,49
29,58.97861121,30.93718301,63.64453012,3,377,247,204,49
30,49.27666948,23.04298421,52.95092498,3,377,247,204,49
31,61.50493525,34.39370345,66.12206421,3,377,247,204,49
32,58.28095448,43.23790375,73.08158458,3,377,247,204,49
33,37.82255339,31.79944247,67.70110183,3,377,247,204,49
34,52.47953314,29.86746866,67.42441443,3,377,247,204,49
35,54.92382456,26.77207184,61.63527398,3,377,247,204,49
36,60.43590414,50.28634778,72.69178674,3,377,247,204,49
37,55.6670676,28.83479998,64.25813782,3,377,247,204,49
38,54.84803668,23.08725079,48.76537929,3,377,247,204,49
39,47.37677501,30.20806096,67.39768352,3,377,247,204,49
40,46.31676297,31.43230573,70.27190122,3,377,247,204,49
41,56.48003666,34.97102517,69.74054583,3,377,247,204,49
42,50.0195833,24.77718978,59.09155184,3,377,247,204,49
43,63.44018486,36.41476231,67.17972581,3,377,247,204,49
44,57.41484096,31.23563854,66.37848916,3,377,247,204,49
45,59.27910386,25.20270804,53.61292062,3,377,247,204,49
46,51.21575863,35.68356058,72.73919202,3,377,247,204,49
47,62.75153491,42.0515772,69.69837555,3,377,247,204,49
48,58.09442967,33.65557326,68.22184951,3,377,247,204,49
49,42.03867312,27.24956702,64.70255817,3,377,247,204,49
0,55.48132682,55.36058378,45.5825351,5,378,229,45,32
1,46.73111884,48.2127223,50.78861849,5,378,229,45,32
2,44.99232386,52.49583426,50.71628788,5,378,229,45,32
3,58.09694887,49.63919793,46.6968769,5,378,229,45,32
4,45.69178325,55.40170592,50.3112748,5,378,229,45,32
0,52.43070363,39.49532794,73.22827297,3,378,247,204,49
1,54.07316582,26.07665781,58.01155814,3,378,247,204,49
2,52.94302701,27.34488851,64.83011563,3,378,247,204,49
3,62.01471291,39.17095077,68.82020053,3,378,247,204,49
4,52.83029844,33.92854253,69.78274627,3,378,247,204,49
5,49.98119656,42.13002944,74.28940701,3,378,247,204,49
6,38.42992858,25.08929792,57.67252815,3,378,247,204,49
7,58.2395403,27.16558145,57.86725351,3,378,247,204,49
8,63.75878025,32.64536792,63.4544153,3,378,247,204,49
9,52.92582763,46.12843548,74.67922062,3,378,247,204,49
10,56.22350791,40.20503586,72.73156144,3,378,247,204,49
11,44.53439236,34.67593331,71.81678729,3,378,247,204,49
12,48.59194052,25.64586047,62.62969274,3,378,247,204,49
13,53.55500351,24.02277103,55.3324445,3,378,247,204,49
14,43.88017962,25.09529924,61.6734581,3,378,247,204,49
15,48.84366727,27.83278996,64.99921854,3,378,247,204,49
16,59.33183434,46.16969811,71.66013262,3,378,247,204,49
17,40.37450939,36.95668543,71.76519915,3,378,247,204,49
18,54.46240869,26.54703987,35.72411967,3,378,247,204,49
19,45.30103651,41.07453613,74.43037544,3,378,247,204,49
20,77.39091879,59.56822,60.68361039,3,378,247,204,49
21,42.45161254,23.30245897,51.75789229,3,378,247,204,49
22,45.31869618,24.38853465,57.45638944,3,378,247,204,49
23,62.22108723,29.61241121,61.34313664,3,378,247,204,49
24,51.2375984,31.59095842,69.88481617,3,378,247,204,49
25,58.01975119,37.43639499,71.07060518,3,378,247,204,49
26,42.46417036,30.46582611,68.07375103,3,378,247,204,49
27,47.16664015,36.32381006,72.31001535,3,378,247,204,49
28,60.58403782,28.55256193,59.01780297,3,378,247,204,49
29,59.47418654,30.24220209,64.16549711,3,378,247,204,49
30,49.33207458,23.66472706,52.97935784,3,378,247,204,49
31,61.63665427,33.77981515,66.90039014,3,378,247,204,49
32,58.02746314,43.34659961,72.59243229,3,378,247,204,49
33,38.16864325,32.29216402,67.35715586,3,378,247,204,49
34,52.46372605,30.00018311,67.02850914,3,378,247,204,49
35,54.83763444,27.00240289,61.29225382,3,378,247,204,49
36,60.00720225,49.97168657,71.92683553,3,378,247,204,49
37,55.72874739,29.21110287,63.76966686,3,378,247,204,49
38,54.71501747,23.97070896,48.92067866,3,378,247,204,49
39,47.40808795,29.47487199,68.07698715,3,378,247,204,49
40,46.2329676,31.63316072,69.97917774,3,378,247,204,49
41,56.32606388,35.43705981,69.42106353,3,378,247,204,49
42,50.023907,25.20852692,58.8668796,3,378,247,204,49
43,63.65848412,35.8820305,67.99737014,3,378,247,204,49
44,57.28013272,31.45392874,66.0376773,3,378,247,204,49
45,59.25682658,25.93216638,53.48594681,3,378,247,204,49
46,51.3298402,35.76550366,72.52096424,3,378,247,204,49
47,62.94070438,41.74700917,70.63189214,3,378,247,204,49
48,57.92458189,33.84943389,67.99855738,3,378,247,204,49
49,42.20392961,27.62605404,64.32939095,3,378,247,204,49
0,54.75585209,54.83349554,46.02510081,5,379,229,45,32
1,47.2655173,47.47718591,50.37219983,5,379,229,45,32
2,45.76448599,53.05684289,51.01467513,5,379,229,45,32
3,57.51605856,50.43872485,46.5441577,5,379,229,45,32
4,44.8999166,54.82638113,50.10646123,5,379,229,45,32
0,52.63402349,39.17091069,74.15207732,3,379,247,204,49
1,54.35754133,25.17662869,58.34182796,3,379,247,204,49
2,53.06131853,27.47137474,64.75534839,3,379,247,204,49
3,61.82046985,39.50572271,68.15830426,3,379,247,204,49
4,53.06111103,33.36885761,70.5786598,3,379,247,204,49
5,50.09103,41.91701857,75.26026384,3,379,247,204,49
6,38.8849282,25.95161939,57.61243877,3,379,247,204,49
7,58.69542071,26.33073172,58.17579682,3,379,247,204,49
8,63.63951464,33.15700921,63.14530914,3,379,247,204,49
9,53.15611699,46.07524759,75.65088819,3,379,247,204,49
10,56.19459932,40.28911118,72.20154414,3,379,247,204,49
11,44.63261669,34.89043983,71.17380556,3,379,247,204,49
12,48.7848405,26.11711418,62.35870941,3,379,247,204,49
13,53.80768856,23.07570955,55.53049703,3,379,247,204,49
14,44.01634149,25.69762389,61.57488915,3,379,247,204,49
15,48.91389312,27.03394572,65.59664319,3,379,247,204,49
16,59.82694334,46.11324405,72.52712745,3,379,247,204,49
17,40.09651473,36.53235931,72.62698005,3,379,247,204,49
18,54.39590188,27.08450671,36.56477788,3,379,247,204,49
19,45.2228011,40.81241899,75.39223501,3,379,247,204,49
20,76.59828942,58.9645634,60.59795181,3,379,247,204,49
21,42.26121458,22.32303177,51.82475764,3,379,247,204,49
22,45.24483053,23.43670447,57.75398509,3,379,247,204,49
23,62.22599645,29.96678233,61.17981231,3,379,247,204,49
24,51.25184527,31.76903406,69.63143721,3,379,247,204,49
25,57.79981729,37.5211758,70.92360278,3,379,247,204,49
26,42.66426855,30.78315632,67.68584445,3,379,247,204,49
27,47.15995911,35.87269679,73.20245705,3,379,247,204,49
28,61.13068733,27.78886282,59.36122397,3,379,247,204,49
29,59.2165842,30.5430988,63.89273014,3,379,247,204,49
30,49.41746617,22.67478233,53.09213065,3,379,247,204,49
31,61.5487009,33.96389611,66.51588352,3,379,247,204,49
32,57.69189025,43.29962765,72.12591401,3,379,247,204,49
33,37.80304708,31.67613301,68.05489882,3,379,247,204,49
34,52.67233288,29.29726647,67.7085028,3,379,247,204,49
35,55.14578729,26.16346556,61.74083601,3,379,247,204,49
36,59.67148323,49.73562813,71.35363443,3,379,247,204,49
37,56.07896956,28.45841777,64.32716984,3,379,247,204,49
38,55.02134664,23.02027917,48.86733391,3,379,247,204,49
39,47.51296298,29.89305566,67.70618494,3,379,247,204,49
40,46.41739651,31.93737436,69.75075309,3,379,247,204,49
41,56.69264602,34.93930705,70.20710408,3,379,247,204,49
42,50.14304814,24.28492481,59.23124826,3,379,247,204,49
43,63.66941973,36.04719235,67.62997637,3,379,247,204,49
44,57.68976342,30.80053266,66.67429041,3,379,247,204,49
45,59.74904099,25.07066575,53.61061296,3,379,247,204,49
46,51.24575071,35.91152881,72.16455657,3,379,247,204,49
47,62.82474016,41.88043813,70.11422489,3,379,247,204,49
48,58.35597221,33.29754856,68.71222746,3,379,247,204,49
49,41.99802476,26.82674087,64.89392763,3,379,247,204,49
0,55.75585209,54.83349554,46.02510081,5,380,229,45,32
1,47.2655173,48.35454111,50.85204132,5,380,229,45,32
2,44.8700588,53.05684289,50.56746154,5,380,229,45,32
3,57.51605856,49.47118662,46.79688243,5,380,229,45,32
4,45.8999166,54.82638113,50.10646123,5,380,229,45,32
0,52.51761669,39.31351033,73.68326723,3,380,247,204,49
1,54.33899384,25.99439228,58.06200433,3,380,247,204,49
2,52.87276117,27.68166801,64.46966328,3,380,247,204,49
3,62.22176449,39.10005972,68.97952296,3,380,247,204,49
4,53.06994422,33.62307268,70.10625267,3,380,247,204,49
5,50.07413124,41.99306898,74.4933396,3,380,247,204,49
6,38.55273819,25.05067165,57.89162142,3,380,247,204,49
7,58.38834841,26.96799948,58.10311949,3,380,247,204,49
8,63.89430518,32.47300738,63.82884647,3,380,247,204,49
9,53.0717315,45.947521,74.84101726,3,380,247,204,49
10,56.56019433,39.95143095,73.06890355,3,380,247,204,49
11,44.52395941,34.34527206,72.00506106,3,380,247,204,49
12,48.80976144,26.67385801,62.11792292,3,380,247,204,49
13,53.68103016,23.63520501,55.62777899,3,380,247,204,49
14,44.13781885,26.30264753,61.47192333,3,380,247,204,49
15,49.03831265,27.24882229,65.26385898,3,380,247,204,49
16,59.52871989,45.99985159,71.93344977,3,380,247,204,49
17,40.54573603,36.80356234,71.87484438,3,380,247,204,49
18,54.2608605,26.17143631,36.1799841,3,380,247,204,49
19,45.32401113,40.86283224,74.55782708,3,380,247,204,49
20,75.82281677,58.33501773,60.54984337,3,380,247,204,49
21,42.68109938,23.20683289,52.03113676,3,380,247,204,49
22,45.4758194,24.10320678,57.72038222,3,380,247,204,49
23,62.41347868,29.17818676,61.76544653,3,380,247,204,49
24,51.25951124,31.99059279,69.32439419,3,380,247,204,49
25,57.66536415,37.75837818,70.49705793,3,380,247,204,49
26,42.48276336,30.07009935,68.36304872,3,380,247,204,49
27,47.37134053,36.05927496,72.70454711,3,380,247,204,49
28,60.98059592,28.40504727,59.11016913,3,380,247,204,49
29,59.0037447,31.15240537,63.56470793,3,380,247,204,49
30,49.59726229,23.50502634,53.02468522,3,380,247,204,49
31,61.36162318,34.2360662,66.07668384,3,380,247,204,49
32,58.11825416,43.08430526,73.004464,3,380,247,204,49
33,38.31471861,32.09895559,67.42349983,3,380,247,204,49
34,52.73327465,29.66161751,67.48060707,3,380,247,204,49
35,55.07413795,26.56621174,61.7757748,3,380,247,204,49
36,59.97622214,49.76621195,72.30557919,3,380,247,204,49
37,55.87749738,28.92803757,64.16597819,3,380,247,204,49
38,54.98021594,23.94820269,49.14625495,3,380,247,204,49
39,47.5264985,29.15444383,68.38018001,3,380,247,204,49
40,46.35149164,32.2815302,69.215479,3,380,247,204,49
41,56.57035044,35.18811597,69.74439723,3,380,247,204,49
42,50.14731842,24.75184891,59.03591156,3,380,247,204,49
43,63.68806462,36.17581885,67.26543683,3,380,247,204,49
44,57.69306778,31.07857789,66.44329051,3,380,247,204,49
45,59.57458813,25.8257959,53.60652294,3,380,247,204,49
46,51.40533175,35.4122316,73.01616458,3,380,247,204,49
47,62.71172355,42.12449922,69.64944856,3,380,247,204,49
48,58.23987726,33.46053204,68.57014564,3,380,247,204,49
49,42.33344175,27.31456816,64.44936485,3,380,247,204,49
0,55.03037736,55.36058378,45.5825351,5,381,229,45,32
1,46.67853612,47.54663082,50.79975324,5,381,229,45,32
2,45.57204564,52.5468196,51.06454375,5,381,229,45,32
3,58.03417201,50.1843086,46.32463726,5,381,229,45,32
4,45.10804996,55.40170592,50.3112748,5,381,229,45,32
0,52.28722375,39.43924541,73.2690718,3,381,247,204,49
1,54.66247445,25.09685409,58.36164661,3,381,247,204,49
2,53.1263282,26.88604512,65.01983413,3,381,247,204,49
3,61.99917679,39.4174699,68.36600042,3,381,247,204,49
4,53.33419675,33.05815395,70.8879415,3,381,247,204,49
5,50.21150633,41.77344069,75.45920268,3,381,247,204,49
6,38.23325178,24.14945907,58.18444274,3,381,247,204,49
7,58.86393268,26.13724715,58.39237746,3,381,247,204,49
8,63.92094076,33.0146997,63.38591712,3,381,247,204,49
9,53.33280797,45.88547563,75.80433935,3,381,247,204,49
10,56.35078059,40.04104303,72.57950804,3,381,247,204,49
11,44.78636499,34.68220731,71.4765276,3,381,247,204,49
12,48.91032928,25.79928266,62.59226886,3,381,247,204,49
13,53.51574376,24.01874771,55.49675694,3,381,247,204,49
14,44.02823006,25.41588641,61.92097234,3,381,247,204,49
15,49.14489776,27.68993727,65.063699,3,381,247,204,49
16,60.05021343,45.93360432,72.78412938,3,381,247,204,49
17,40.29438514,36.36316467,72.73674497,3,381,247,204,49
18,54.19578952,26.72260938,37.01183385,3,381,247,204,49
19,45.27530678,40.59735992,75.52071458,3,381,247,204,49
20,76.54616432,58.65133321,61.16361274,3,381,247,204,49
21,42.52324526,22.22112293,52.08994119,3,381,247,204,49
22,45.42743249,23.14682718,58.00847382,3,381,247,204,49
23,62.48986605,29.52340138,61.52457562,3,381,247,204,49
24,51.44936557,31.36001378,70.07694017,3,381,247,204,49
25,58.11499167,37.35967573,71.29635228,3,381,247,204,49
26,42.73719376,30.46562274,67.91591314,3,381,247,204,49
27,47.39663248,35.59678157,73.59080903,3,381,247,204,49
28,60.77349799,28.9165618,58.82224505,3,381,247,204,49
29,59.51432428,30.47239984,64.09092173,3,381,247,204,49
30,49.71583566,22.51665615,53.11989403,3,381,247,204,49
31,61.12028807,34.57116339,65.6166463,3,381,247,204,49
32,57.81704071,42.98874946,72.355815,3,381,247,204,49
33,37.97443092,31.4640211,68.11708651,3,381,247,204,49
34,52.60194546,30.07809691,67.27373477,3,381,247,204,49
35,55.15868652,26.94047001,61.61572519,3,381,247,204,49
36,59.5386404,49.50155701,71.51224919,3,381,247,204,49
37,56.25847503,28.17339639,64.70018107,3,381,247,204,49
38,54.88705439,24.58864958,49.28740699,3,381,247,204,49
39,47.61328493,29.44640908,68.18706029,3,381,247,204,49
40,46.34102585,31.64805531,69.98917146,3,381,247,204,49
41,56.97679809,34.69174721,70.51148156,3,381,247,204,49
42,50.29387473,23.82324385,59.37681315,3,381,247,204,49
43,63.70822584,36.25326958,66.96884333,3,381,247,204,49
44,57.60848681,31.42290041,66.21030612,3,381,247,204,49
45,59.57652238,26.39212971,53.52135332,3,381,247,204,49
46,51.48739119,35.62704997,72.57619582,3,381,247,204,49
47,62.58440562,42.32674792,69.17622053,3,381,247,204,49
48,58.19818981,33.74826931,68.34339858,3,381,247,204,49
49,42.15584562,26.50028326,65.00199467,3,381,247,204,49
0,55.3161062,54.48120084,45.96338242,5,382,229,45,32
1,47.55869696,47.83261241,50.42089784,5,382,229,45,32
2,45.26470903,53.49270443,50.96039915,5,382,229,45,32
3,57.21016792,49.91657345,46.82397198,5,382,229,45,32
4,45.37738987,54.57276289,49.8210611,5,382,229,45,32
0,52.47560702,39.10071137,74.19097551,3,382,247,204,49
1,54.54400001,25.88574587,58.37594981,3,382,247,204,49
2,53.10318692,27.04441325,64.812951,3,382,247,204,49
3,62.39955405,39.02002662,69.19167402,3,382,247,204,49
4,53.09958488,33.29528087,70.50704771,3,382,247,204,49
5,50.04805492,41.92544009,74.73772288,3,382,247,204,49
6,38.87655562,24.91471752,58.20767372,3,382,247,204,49
7,58.67702467,26.58697426,58.42099299,3,382,247,204,49
8,64.19550593,32.33034869,64.0614004,3,382,247,204,49
9,53.24687454,45.78413936,74.99187716,3,382,247,204,49
10,56.30422465,39.98574224,71.98491407,3,382,247,204,49
11,44.67401744,34.16078886,72.32240043,3,382,247,204,49
12,48.93534751,26.43732885,62.27316027,3,382,247,204,49
13,53.35878978,24.48370148,55.43771249,3,382,247,204,49
14,44.19245661,26.20206625,61.75054941,3,382,247,204,49
15,49.20355004,26.88519402,65.65441739,3,382,247,204,49
16,59.70505243,45.69760413,72.23898273,3,382,247,204,49
17,40.73205326,36.66320914,71.97668002,3,382,247,204,49
18,54.11166524,27.21243302,37.87958722,3,382,247,204,49
19,45.46120482,40.7535128,74.74981433,3,382,247,204,49
20,75.75409904,58.05021991,61.05733295,3,382,247,204,49
21,42.92130665,23.11718472,52.28646195,3,382,247,204,49
22,45.64759537,23.83573324,57.97984069,3,382,247,204,49
23,62.35055721,29.79786882,61.38698492,3,382,247,204,49
24,51.47402561,31.512587,69.63064868,3,382,247,204,49
25,58.27383391,37.59630165,70.71844302,3,382,247,204,49
26,42.95261252,30.87598975,67.39428599,3,382,247,204,49
27,47.48444868,35.84745369,73.14611152,3,382,247,204,49
28,61.12895213,28.08539137,59.24980564,3,382,247,204,49
29,59.17674329,30.97822384,63.79524707,3,382,247,204,49
30,49.76778947,23.2937543,53.12796996,3,382,247,204,49
31,61.48646776,33.97123095,66.32797851,3,382,247,204,49
32,58.22720169,42.78851783,73.24557635,3,382,247,204,49
33,38.52835412,31.982901,67.6055578,3,382,247,204,49
34,52.80424143,29.36964962,67.94988474,3,382,247,204,49
35,55.46283844,26.10375924,62.07114443,3,382,247,204,49
36,59.83406528,49.52376763,72.46735695,3,382,247,204,49
37,56.1836309,28.65153655,64.57025547,3,382,247,204,49
38,55.19275929,23.63745554,49.24528309,3,382,247,204,49
39,47.70645802,29.7878013,67.8895773,3,382,247,204,49
40,46.41813733,32.01624273,69.43607377,3,382,247,204,49
41,56.78848245,34.94489548,70.29785589,3,382,247,204,49
42,50.29219273,24.30958487,59.32975072,3,382,247,204,49
43,63.69969082,36.50563009,66.46300733,3,382,247,204,49
44,58.00478904,30.76291829,66.84856009,3,382,247,204,49
45,59.87597777,25.46047997,53.72715722,3,382,247,204,49
46,51.56966095,35.80801392,72.20370914,3,382,247,204,49
47,63.01422594,42.05385491,70.03690857,3,382,247,204,49
48,57.95902753,34.04407981,67.99802561,3,382,247,204,49
49,42.51364645,27.11255237,64.76346731,3,382,247,204,49
0,55.60183504,55.36058378,45.5825351,5,383,229,45,32
1,46.66474203,48.12307597,50.76218292,5,383,229,45,32
2,44.96828738,52.58041241,50.67780847,5,383,229,45,32
3,58.14971037,49.6112976,46.6688377,5,383,229,45,32
4,45.64672979,55.40170592,50.3112748,5,383,229,45,32
0,52.34748747,39.16583798,73.69699771,3,383,247,204,49
1,54.86609408,24.98762304,58.67533382,3,383,247,204,49
2,53.13719088,27.33821353,64.64862376,3,383,247,204,49
3,62.23586386,39.19612521,68.5654251,3,383,247,204,49
4,53.26278358,33.57153521,70.19858903,3,383,247,204,49
5,50.18938171,41.6812731,75.69710249,3,383,247,204,49
6,39.19800536,25.55426819,58.16639861,3,383,247,204,49
7,58.47132619,26.99993484,58.11860097,3,383,247,204,49
8,64.18661821,32.73311661,63.58145926,3,383,247,204,49
9,53.20730963,45.87722631,74.33902567,3,383,247,204,49
10,56.68862161,39.65553825,72.84700704,3,383,247,204,49
11,44.8756082,34.55905697,71.8972676,3,383,247,204,49
12,49.03801728,25.55870567,62.73950803,3,383,247,204,49
13,53.20518458,25.15512532,55.44801517,3,383,247,204,49
14,44.0947913,25.31526219,62.20225733,3,383,247,204,49
15,49.3336463,27.31427389,65.42110982,3,383,247,204,49
16,59.5872291,45.67340393,71.55983308,3,383,247,204,49
17,40.49281388,36.20032684,72.83020476,3,383,247,204,49
18,53.93683353,26.28575107,37.5468795,3,383,247,204,49
19,45.52909077,40.93285539,74.13207619,3,383,247,204,49
20,76.46848483,58.37847144,61.67531667,3,383,247,204,49
21,43.13167977,23.81366406,52.44065147,3,383,247,204,49
22,45.8478001,24.38649476,57.92693685,3,383,247,204,49
23,62.21398378,30.19216323,61.23545669,3,383,247,204,49
24,51.48751458,31.78778149,69.3823145,3,383,247,204,49
25,58.05054963,37.78991947,70.37056632,3,383,247,204,49
26,42.80486991,30.16167878,68.07834152,3,383,247,204,49
27,47.43832729,36.02001574,72.84549988,3,383,247,204,49
28,61.02881876,28.68639946,59.04004877,3,383,247,204,49
29,59.67896362,30.2917402,64.32109395,3,383,247,204,49
30,49.83491543,23.85338373,53.14001897,3,383,247,204,49
31,61.25485286,34.3161577,65.85883293,3,383,247,204,49
32,57.99191845,42.71556142,72.74485528,3,383,247,204,49
33,38.20221461,31.32895762,68.28819319,3,383,247,204,49
34,52.76826481,29.63569393,67.68616522,3,383,247,204,49
35,55.37318692,26.55773713,61.9626698,3,383,247,204,49
36,59.42970238,49.27929522,71.73132801,3,383,247,204,49
37,56.07401065,29.00480294,64.13890576,3,383,247,204,49
38,55.06445821,24.48391546,49.40536708,3,383,247,204,49
39,47.80119505,30.16550442,67.56580771,3,383,247,204,49
40,46.40864572,31.36339685,70.19350507,3,383,247,204,49
41,56.69077062,35.12066041,70.16129463,3,383,247,204,49
42,50.30814917,24.6708569,59.12381211,3,383,247,204,49
43,63.93196638,35.965432,67.27185471,3,383,247,204,49
44,57.99764889,31.0565408,66.72464507,3,383,247,204,49
45,59.73312947,26.17821331,53.70983015,3,383,247,204,49
46,51.50934038,35.93054992,71.71672807,3,383,247,204,49
47,62.85825311,42.32162714,69.42438286,3,383,247,204,49
48,58.41670166,33.48286869,68.68764613,3,383,247,204,49
49,42.63026082,27.51303489,64.3989812,3,383,247,204,49
0,54.87636031,54.83349554,46.02510081,5,384,229,45,32
1,47.1991405,47.38753958,50.34576426,5,384,229,45,32
2,45.74044952,53.14142104,50.97619573,5,384,229,45,32
3,57.56882006,50.41082452,46.5161185,5,384,229,45,32
4,44.85486315,54.82638113,50.10646123,5,384,229,45,32
0,52.09124104,39.32351446,73.31822857,3,384,247,204,49
1,54.79596722,25.47748746,58.41216237,3,384,247,204,49
2,53.16721869,27.61956313,64.49587006,3,384,247,204,49
3,61.96013615,39.40257306,68.08240525,3,384,247,204,49
4,53.50882251,33.01745242,70.99386074,3,384,247,204,49
5,50.27624918,41.78473863,75.07098472,3,384,247,204,49
6,38.87601758,24.66548141,58.49256105,3,384,247,204,49
7,58.93332173,26.17190117,58.43628062,3,384,247,204,49
8,64.13051356,33.14158792,63.33299824,3,384,247,204,49
9,53.44846258,45.8180354,75.30770606,3,384,247,204,49
10,56.44704694,39.72676214,72.40285973,3,384,247,204,49
11,44.86667395,34.79479581,71.42202081,3,384,247,204,49
12,49.19458696,26.06235522,62.43368037,3,384,247,204,49
13,53.45946596,24.21391135,55.67040503,3,384,247,204,49
14,44.23014391,25.95794738,62.05526209,3,384,247,204,49
15,49.4322419,27.58461819,65.26534052,3,384,247,204,49
16,60.09216343,45.59879512,72.41976031,3,384,247,204,49
17,40.76898337,36.50552419,72.09148388,3,384,247,204,49
18,53.88612007,26.86842788,38.35799964,3,384,247,204,49
19,45.46119014,40.67837846,75.09676837,3,384,247,204,49
20,75.669731,57.79049101,61.54775757,3,384,247,204,49
21,42.96569198,22.83224562,52.53691103,3,384,247,204,49
22,45.79152665,23.44015638,58.24517729,3,384,247,204,49
23,62.2387042,30.63242733,60.87308608,3,384,247,204,49
24,51.66247468,31.16487995,70.14479901,3,384,247,204,49
25,58.4959395,37.40414633,71.17853101,3,384,247,204,49
26,43.05321066,30.61268159,67.53316545,3,384,247,204,49
27,47.65766031,36.17658884,72.42318308,3,384,247,204,49
28,61.5889384,27.93373612,59.38611795,3,384,247,204,49
29,59.39749068,30.60562963,63.95911595,3,384,247,204,49
30,49.94950041,22.86724096,53.25998867,3,384,247,204,49
31,61.82853467,33.7866359,66.48372959,3,384,247,204,49
32,57.68082362,42.70051232,72.36327204,3,384,247,204,49
33,38.68857964,31.7425116,67.69533807,3,384,247,204,49
34,52.7252331,29.90858841,67.38641176,3,384,247,204,49
35,55.51414515,26.82125925,61.83251084,3,384,247,204,49
36,59.92550351,49.35562984,72.59640273,3,384,247,204,49
37,56.441971,28.26602703,64.70354311,3,384,247,204,49
38,55.39464668,23.54062381,49.37106791,3,384,247,204,49
39,47.83100686,29.461105,68.27498521,3,384,247,204,49
40,46.53186377,31.79545403,69.84884356,3,384,247,204,49
41,56.51477427,35.39776284,69.65654861,3,384,247,204,49
42,50.43675696,23.74553197,59.4805106,3,384,247,204,49
43,63.93034649,36.23237226,66.79790904,3,384,247,204,49
44,57.97117119,31.33169746,66.53061579,3,384,247,204,49
45,60.24794561,25.33135356,53.8432202,3,384,247,204,49
46,51.69222796,35.46342192,72.58179661,3,384,247,204,49
47,63.07118158,41.99692756,70.34592052,3,384,247,204,49
48,58.21717817,33.74112874,68.50071224,3,384,247,204,49
49,42.44703638,26.70939653,64.96519158,3,384,247,204,49
0,55.87636031,54.83349554,46.02510081,5,385,229,45,32
1,47.1991405,48.26489478,50.82560575,5,385,229,45,32
2,44.84602233,53.14142104,50.52898213,5,385,229,45,32
3,57.56882006,49.4432863,46.76884323,5,385,229,45,32
4,45.85486315,54.82638113,50.10646123,5,385,229,45,32
0,52.29410389,38.95619232,74.22592958,3,385,247,204,49
1,54.86008345,26.09809442,58.23116642,3,385,247,204,49
2,53.03802392,27.92036703,64.27544455,3,385,247,204,49
3,62.3692297,39.00135975,68.90196022,3,385,247,204,49
4,53.44242309,33.14374796,70.61741401,3,385,247,204,49
5,50.31692961,42.01307434,74.53038116,3,385,247,204,49
6,39.46268387,25.47140935,58.41317073,3,385,247,204,49
7,58.68472005,26.71307439,58.4205404,3,385,247,204,49
8,64.40222909,32.46505712,64.01745184,3,385,247,204,49
9,53.37446074,45.74090902,74.5028142,3,385,247,204,49
10,56.81490474,39.37998274,73.26566022,3,385,247,204,49
11,44.77168024,34.24909504,72.25459925,3,385,247,204,49
12,49.22390974,26.56302415,62.17675235,3,385,247,204,49
13,53.34780468,24.9175187,55.53090709,3,385,247,204,49
14,44.50373083,26.54396355,61.88250492,3,385,247,204,49
15,49.4200369,27.82988969,64.92950063,3,385,247,204,49
16,59.71078689,45.37381539,71.73213301,3,385,247,204,49
